resolution,timestamp,actual_x,actual_y,keystone_x,keystone_y,keystone_z,error_x,error_y
16x16,2026-04-15 11:06:11,-16.0,0.0,-14.8499,1.8037,75.0360,1.1501,1.8037
16x16,2026-04-15 11:06:12,-16.0,0.0,-14.8283,1.8177,75.0556,1.1717,1.8177
16x16,2026-04-15 11:06:12,-16.0,0.0,-14.8774,1.8110,75.0077,1.1226,1.8110
16x16,2026-04-15 11:06:13,-16.0,0.0,-14.9043,1.8155,74.9804,1.0957,1.8155
16x16,2026-04-15 11:06:13,-16.0,0.0,-14.8873,1.8866,74.9881,1.1127,1.8866
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.8654,1.8602,75.0133,1.1346,1.8602
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.8225,1.8119,75.0621,1.1775,1.8119
16x16,2026-04-15 11:06:14,-16.0,0.0,-14.9051,1.8640,74.9734,1.0949,1.8640
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.9339,1.8526,75.9386,1.0661,1.8526
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.9117,1.8396,75.9623,1.0883,1.8396
16x16,2026-04-15 11:06:22,-15.0,0.0,-13.8979,1.8377,75.9763,1.1021,1.8377
16x16,2026-04-15 11:06:23,-15.0,0.0,-13.9038,1.8464,75.9693,1.0962,1.8464
16x16,2026-04-15 11:06:23,-15.0,0.0,-13.8939,1.8326,75.9809,1.1061,1.8326
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.9584,1.8852,75.9097,1.0416,1.8852
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.8999,1.8696,75.9699,1.1001,1.8696
16x16,2026-04-15 11:06:24,-15.0,0.0,-13.8995,1.8733,75.9698,1.1005,1.8733
16x16,2026-04-15 11:06:25,-15.0,0.0,-13.9451,1.8554,75.9270,1.0549,1.8554
16x16,2026-04-15 11:06:25,-15.0,0.0,-13.8939,1.8618,75.9770,1.1061,1.8618
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.9820,1.8811,76.8777,1.0180,1.8811
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.9505,1.8614,76.9118,1.0495,1.8614
16x16,2026-04-15 11:06:33,-14.0,0.0,-12.9417,1.8475,76.9225,1.0583,1.8475
16x16,2026-04-15 11:06:34,-14.0,0.0,-12.9669,1.8509,76.8970,1.0331,1.8509
16x16,2026-04-15 11:06:34,-14.0,0.0,-12.9833,1.8183,76.8855,1.0167,1.8183
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.9512,1.8811,76.9082,1.0488,1.8811
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.9285,1.8931,76.9288,1.0715,1.8931
16x16,2026-04-15 11:06:35,-14.0,0.0,-12.9660,1.8789,76.8938,1.0340,1.8789
16x16,2026-04-15 11:06:36,-14.0,0.0,-12.9431,1.8125,76.9263,1.0569,1.8125
16x16,2026-04-15 11:06:36,-14.0,0.0,-12.9866,1.8404,76.8791,1.0134,1.8404
16x16,2026-04-15 11:06:44,-13.0,0.0,-11.9705,1.8741,77.8794,1.0295,1.8741
